gloss,video_id,xmin,ymin,xmax,ymax,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id
hard of hearing,26587,88,17,519,480,25.0,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468579665.5443.mp4,0
hard of hearing,26593,151,51,546,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hard-of-hearing.mp4,0
hippopotamus,27534,693,100,1406,1080,25.0,-1,1,0,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hippopotamus-ImzBJ8kQENQ.mp4,0
hippopotamus,27535,50,15,611,480,25.0,-1,1,1,40,asldeafined,test,https://media.asldeafined.com/vocabulary/1488916175.9185.mp4,0
hippopotamus,27536,75,13,240,240,25.0,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/h/hippopotamus2.mp4,0
hippopotamus,27537,72,10,239,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/h/hippopotamus.mp4,0
hippopotamus,27539,297,13,915,720,25.0,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=GZvZV7Hsfkg,0
hippopotamus,27540,316,19,913,720,25.0,-1,1,6,5,aslu,val,https://www.youtube.com/watch?v=pcNFwKaZ0XA,0
hippopotamus,27541,28,8,225,240,25.0,-1,1,7,16,aslpro,train,http://www.aslpro.com/main/h/hippopotamus.swf,0
hippopotamus,27542,185,52,560,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hippopotamus.mp4,0
his,27552,0,0,360,240,25.0,1786,1764,0,9,asl5200,val,https://www.youtube.com/watch?v=SiBub8VD5wo,0
his,27553,34,0,552,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468581179.9488.mp4,0
his,27554,31,0,299,240,25.0,-1,1,2,14,handspeak,train,https://www.handspeak.com/word/h/his2.mp4,0
his,27555,24,0,300,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/h/his.mp4,0
his,27556,70,13,217,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7201.mp4,0
his,27557,72,15,213,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9155.mp4,0
his,27558,0,15,220,240,25.0,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/h/his.swf,0
his,27559,128,54,555,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/her.mp4,0
honey,27835,0,0,360,240,25.0,2050,2004,0,9,asl5200,val,https://www.youtube.com/watch?v=SiBub8VD5wo,0
honey,27848,272,59,883,720,25.0,-1,1,4,5,aslu,test,https://www.youtube.com/watch?v=DjYJ91_sGck,0
honey,65898,201,35,511,370,25.0,-1,1,5,96,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HO/HONEY-548.mp4,0
honey,65899,181,15,451,370,25.0,-1,1,6,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HO/HONEY-687.mp4,0
honey,27849,0,0,233,234,25.0,-1,1,8,25,aslpro,train,http://www.aslpro.com/main/h/honey.swf,0
honey,27850,189,53,547,400,25.0,-1,1,9,12,aslsearch,val,http://www.aslsearch.com/signs/videos/honey.mp4,0
honey,27840,312,31,1017,720,25.0,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Honey%202-BW6iLCTPYx8.mp4,0
honey,27841,679,61,1501,1056,25.0,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Honey-o9OkkF9085Y.mp4,0
hurricane,28412,0,0,360,240,25.0,2715,2669,0,9,asl5200,val,https://www.youtube.com/watch?v=SiBub8VD5wo,0
hurricane,28413,23,47,249,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93154.mp4,0
hurricane,28414,649,57,1813,1080,25.0,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hurricane-_3e70rAmSvA.mp4,0
hurricane,28415,26,3,566,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468639293.8375.mp4,0
hurricane,28417,54,15,223,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8535.mp4,0
hurricane,28418,184,23,1026,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=pDcdYvUgQIE,0
hurricane,28419,40,1,273,240,25.0,-1,1,6,72,aslpro,train,http://www.aslpro.com/main/h/hurricane.swf,0
hurricane,28420,163,52,558,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hurricane.mp4,0
identify,28673,0,0,360,240,25.0,183,144,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
identify,65919,165,23,445,370,25.0,-1,1,2,92,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ID/IDENTIFY-2238.mp4,0
identify,28678,78,0,306,240,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/identify.mp4,0
identify,28675,77,28,254,240,25.0,-1,1,5,33,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/96596.mp4,0
identify,28680,59,16,211,192,25.0,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24039.mp4,0
identify,28681,92,16,204,192,25.0,-1,1,8,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/24/24042.mp4,0
identify,28682,3,13,213,240,25.0,-1,1,9,44,aslpro,train,http://www.aslpro.com/main/i/identify.swf,0
identify,28683,188,54,550,400,25.0,-1,1,10,12,aslsearch,train,http://www.aslsearch.com/signs/videos/identify.mp4,0
include,29275,0,0,360,240,25.0,623,584,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
include,29278,62,35,237,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93164.mp4,0
include,29279,18,4,556,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468665939.8928.mp4,0
include,29280,58,13,271,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/i/include.mp4,0
include,29281,79,19,198,192,25.0,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22816.mp4,0
include,29282,141,12,491,360,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=zvs4g_NE2pc,0
include,29283,0,4,243,240,25.0,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/i/include.swf,0
include,29284,231,41,482,400,25.0,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/include.mp4,0
infection,29561,0,0,360,240,25.0,949,887,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
infection,65938,205,30,527,370,25.0,-1,1,1,96,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INFECTION-1734.mp4,0
infection,29562,74,43,234,240,25.0,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91792.mp4,0
infection,29563,466,57,1521,1070,25.0,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insurance%2C%20Infection%202-LI0x4ob24uU.mp4,0
infection,29564,523,69,1537,1073,25.0,-1,1,4,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insurance%2C%20Infection-MTAgnBXKKM0.mp4,0
infection,29565,69,18,538,480,25.0,-1,1,5,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468666719.58.mp4,0
infection,29566,78,15,208,192,25.0,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24145.mp4,0
infection,29567,347,38,940,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=f9CKzrX8wiA,0
innocent,29789,0,0,360,240,25.0,1076,1027,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
innocent,29791,468,39,1560,1080,25.0,-1,1,2,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Innocent-QjD8ciVZChw.mp4,0
innocent,29792,65,16,576,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468667094.211.mp4,0
innocent,29794,71,10,226,192,25.0,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14446.mp4,0
innocent,29795,305,38,1023,720,25.0,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=3fGCxCqS36s,0
innocent,29796,345,30,981,720,25.0,-1,1,7,5,aslu,val,https://www.youtube.com/watch?v=hRoJygM0Vp4,0
innocent,29797,10,7,246,240,25.0,-1,1,8,16,aslpro,train,http://www.aslpro.com/main/i/innocent.swf,0
innocent,29798,166,55,543,400,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/innocent.mp4,0
insect,29841,0,0,360,240,25.0,1146,1077,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
insect,29842,84,12,231,180,25.0,-1,1,1,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/insect.mov,0
insect,29843,59,7,248,240,25.0,-1,1,2,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/73329.mp4,0
insect,29844,760,76,1568,1080,25.0,-1,1,3,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Insect-4rxVCC-Pliw.mp4,0
insect,29845,54,1,513,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/insect.mp4,0
insect,29847,85,16,219,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7324.mp4,0
insect,29848,24,0,225,240,25.0,-1,1,7,72,aslpro,train,http://www.aslpro.com/main/i/insect.swf,0
insect,29849,190,59,540,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/insect.mp4,0
instead,29961,0,0,360,240,25.0,1242,1190,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
instead,65945,175,33,505,370,25.0,-1,1,1,96,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INSTEAD-1730.mp4,0
instead,29962,49,40,247,240,25.0,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93175.mp4,0
instead,29963,61,9,574,480,25.0,-1,1,3,22,asldeafined,train,https://media.asldeafined.com/vocabulary/1476145325.3850.mp4,0
instead,29964,81,0,562,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/instead-of.mp4,0
instead,29965,60,17,229,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/1/1794.mp4,0
instead,29966,0,10,229,240,25.0,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/i/instead.swf,0
instead,29967,187,53,538,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/instead.mp4,0
institute,29976,0,0,360,240,25.0,1285,1243,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
institute,65947,195,31,521,370,25.0,-1,1,1,96,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INSTITUTE-1728.mp4,0
institute,29979,85,14,275,240,25.0,-1,1,2,33,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/96621.mp4,0
institute,29980,738,40,1644,1080,25.0,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Institute-oKYlK87TTko.mp4,0
institute,29981,161,0,493,360,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/institute.mp4,0
institute,29982,80,10,212,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8686.mp4,0
institute,29984,331,26,925,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=KF4cHp0Qod0,0
institute,29986,183,54,538,400,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/institute.mp4,0
international,30215,0,0,360,240,25.0,1402,1333,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
international,30217,59,8,566,480,25.0,-1,1,2,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468667873.5085.mp4,0
international,30218,39,0,269,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/i/international.mp4,0
international,30219,59,16,218,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1796.mp4,0
international,30220,293,33,1003,720,25.0,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=EzrPDTQt8Oo,0
international,30221,321,9,1009,720,25.0,-1,1,6,5,aslu,val,https://www.youtube.com/watch?v=RL1MyvufQ4w,0
international,30222,0,8,229,240,25.0,-1,1,7,30,aslpro,train,http://www.aslpro.com/main/i/international.swf,0
international,30223,241,43,500,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/international.mp4,0
interrupt,30277,0,0,360,240,25.0,1598,1556,0,9,asl5200,val,https://www.youtube.com/watch?v=K1YuKDdDp_k,0
interrupt,30285,57,14,213,192,25.0,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6192.mp4,0
interrupt,30287,335,30,1014,720,25.0,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=vG-j0DWNBQs,0
interrupt,30288,2,9,246,240,25.0,-1,1,5,25,aslpro,train,http://www.aslpro.com/main/i/interrupt.swf,0
interrupt,30289,238,45,496,400,25.0,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/interrupt.mp4,0
interrupt,30278,67,7,265,240,25.0,-1,1,7,2,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/110163.mp4,0
interrupt,30281,84,4,605,480,25.0,-1,1,10,40,asldeafined,train,https://media.asldeafined.com/vocabulary/1522289167.3396.mp4,0
interrupt,30283,61,14,211,192,25.0,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6189.mp4,0
involve,65962,204,33,515,370,25.0,-1,1,0,96,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INVOLVE-1717.mp4,0
involve,30522,65,36,239,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/89809.mp4,0
involve,30523,62,0,573,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468668374.8511.mp4,0
involve,30524,49,13,277,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/i/involve.mp4,0
involve,30525,59,0,273,240,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/i/involve-participate.mp4,0
involve,30526,79,19,198,192,25.0,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22816.mp4,0
involve,30527,0,11,231,240,25.0,-1,1,6,30,aslpro,train,http://www.aslpro.com/main/i/involve.swf,0
involve,30528,218,43,489,400,25.0,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/involve.mp4,0
jail,30870,0,0,360,240,25.0,116,74,0,9,asl5200,val,https://www.youtube.com/watch?v=8kWVajLqBL4,0
jail,30881,229,0,985,720,25.0,-1,1,1,5,aslu,test,https://www.youtube.com/watch?v=uUZuVINkjWI,0
jail,30873,66,0,251,240,25.0,-1,1,3,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/458052.mp4,0
jail,30875,760,70,1599,1080,25.0,-1,1,6,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jail-XduNBmM4tLo.mp4,0
jail,30876,60,10,568,480,25.0,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468668769.3429.mp4,0
jail,30877,62,10,242,240,25.0,-1,1,8,20,handspeak,val,https://www.handspeak.com/word/j/jail.mp4,0
jail,30878,88,20,204,192,25.0,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23926.mp4,0
jail,30879,86,20,205,192,25.0,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23927.mp4,0
january,30917,0,0,360,240,25.0,176,117,0,9,asl5200,val,https://www.youtube.com/watch?v=8kWVajLqBL4,0
january,30921,51,5,556,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468668890.996.mp4,0
january,30919,22,0,243,240,25.0,-1,1,2,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/458055.mp4,0
january,30922,28,12,255,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/j/january.mp4,0
january,30920,358,26,1217,1080,25.0,-1,1,4,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20January-sKZsGP1yXxo.mp4,0
january,30923,76,14,232,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7084.mp4,0
january,30924,248,13,967,720,25.0,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=OTEAejVqhhU,0
january,30926,236,47,495,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/january.mp4,0
joke,31177,106,16,548,480,25.0,-1,1,0,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468669533.449.mp4,0
joke,31179,75,16,264,240,25.0,-1,1,2,14,handspeak,test,https://www.handspeak.com/word/j/joke.mp4,0
joke,31181,79,21,208,192,25.0,-1,1,4,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23329.mp4,0
joke,31182,73,21,212,192,25.0,-1,1,5,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23330.mp4,0
joke,31183,66,28,213,192,25.0,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23331.mp4,0
joke,31184,268,29,962,720,25.0,-1,1,7,5,aslu,val,https://www.youtube.com/watch?v=-1SxWYSJKac,0
joke,31185,29,16,195,240,25.0,-1,1,8,24,aslpro,train,http://www.aslpro.com/main/j/joke.swf,0
joke,31186,248,54,510,400,25.0,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/joke.mp4,0
june,31345,0,0,360,240,25.0,773,711,0,9,asl5200,val,https://www.youtube.com/watch?v=8kWVajLqBL4,0
june,31346,42,0,272,240,25.0,-1,1,1,35,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51868.mp4,0
june,31347,317,18,1212,1080,25.0,-1,1,2,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20June-AuF6WFMwVkc.mp4,0
june,31348,50,5,562,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468669856.6813.mp4,0
june,31349,36,13,261,240,25.0,-1,1,4,86,handspeak,train,https://www.handspeak.com/word/j/june.mp4,0
june,31350,78,14,235,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7090.mp4,0
june,31351,284,21,954,720,25.0,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=whnMQl1NfUQ,0
june,31353,166,65,559,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/june.mp4,0
kangaroo,31441,0,0,360,240,25.0,76,24,0,9,asl5200,val,https://www.youtube.com/watch?v=D2Vg3lKjX78,0
kangaroo,65986,192,36,513,370,25.0,-1,1,1,96,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KA/KANGAROO-1701.mp4,0
kangaroo,67811,106,18,376,360,25.0,-1,1,2,109,asllex,train,https://youtu.be/VWn-ms10pfM,0
kangaroo,31442,65,0,236,240,25.0,-1,1,3,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457452.mp4,0
kangaroo,31444,93,0,545,480,25.0,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/k/kangaroo.mp4,0
kangaroo,31445,71,14,219,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7444.mp4,0
kangaroo,31446,304,64,903,716,25.0,-1,1,7,67,nabboud,train,https://www.youtube.com/watch?v=PSM2FDcMJQQ,0
kangaroo,31447,10,0,257,240,25.0,-1,1,8,25,aslpro,train,http://www.aslpro.com/main/k/kangaroo.swf,0
karate,31456,0,0,360,240,25.0,126,77,0,9,asl5200,val,https://www.youtube.com/watch?v=D2Vg3lKjX78,0
karate,31457,624,80,1647,1079,25.0,-1,1,1,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Karate-yhxOCQhE0go.mp4,0
karate,31458,68,8,579,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468670064.6226.mp4,0
karate,31459,55,12,265,240,25.0,-1,1,3,14,handspeak,train,https://www.handspeak.com/word/k/karate.mp4,0
karate,31460,29,18,223,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/1/1854.mp4,0
karate,31461,135,24,953,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=Phe1OUxdIf8,0
karate,31462,14,15,240,240,25.0,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/k/karate.swf,0
karate,31463,179,65,652,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/karate.mp4,0
kick,31588,0,0,360,240,25.0,296,260,0,9,asl5200,val,https://www.youtube.com/watch?v=D2Vg3lKjX78,0
kick,65990,149,16,494,370,25.0,-1,1,1,90,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KI/KICK-161.mp4,0
kick,31592,13,2,274,240,25.0,-1,1,2,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457457.mp4,0
kick,31594,52,9,590,480,25.0,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468670230.5109.mp4,0
kick,31595,36,9,249,240,25.0,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/k/kick-foot.mp4,0
kick,31596,54,14,217,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6418.mp4,0
kick,31599,0,10,222,240,25.0,-1,1,7,30,aslpro,train,http://www.aslpro.com/main/k/kick.swf,0
kick,31600,212,47,522,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/kick.mp4,0
kneel,31832,0,0,360,240,25.0,526,480,0,9,asl5200,val,https://www.youtube.com/watch?v=D2Vg3lKjX78,0
kneel,67819,45,23,390,360,25.0,-1,1,1,109,asllex,test,https://youtu.be/WxgPXgAblQE,0
kneel,31833,5,3,254,240,25.0,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399758.mp4,0
kneel,31834,33,14,561,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468670764.1981.mp4,0
kneel,31835,0,0,541,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/k/kneel.mp4,0
kneel,31836,77,27,198,192,25.0,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22932.mp4,0
kneel,31837,0,7,247,240,25.0,-1,1,6,25,aslpro,train,http://www.aslpro.com/main/k/kneel.swf,0
